image_id,dice_resunet_42,iou_resunet_42,dice_resunet_43,iou_resunet_43,dice_resunet_44,iou_resunet_44,dice_siglip_42,iou_siglip_42,dice_siglip_43,iou_siglip_43,dice_siglip_44,iou_siglip_44,dice_resunet_mean,dice_siglip_mean,iou_resunet_mean,iou_siglip_mean,dice_difference,iou_difference
cju8doa16u5gh0818w1ywda3q,0.570790708065033,0.399375170469284,0.4074948132038116,0.2558828592300415,0.609799861907959,0.438641756772995,0.9804219007492064,0.9615957140922546,0.9621284008026124,0.9270206689834596,0.9560493230819702,0.91579931974411,0.5293617943922678,0.9661998748779297,0.3646332621574402,0.9348052342732748,0.43683808048566186,0.5701719721158346
cju8dpa89u6l80818dj6lldh9,0.6606854796409607,0.4933011829853058,0.6397107243537903,0.4702754914760589,0.6236101388931274,0.4530766308307647,0.7014140486717224,0.5401368141174316,0.6950988173484802,0.5326830744743347,0.7006887793540955,0.5392770767211914,0.6413354476292928,0.699067215124766,0.47221776843070984,0.5373656551043192,0.05773176749547315,0.06514788667360938
cju8dqkrqu83i0818ev74qpxq,0.8999919295310974,0.8181684613227844,0.8763003945350647,0.779835045337677,0.844533383846283,0.7309024930000305,0.9621736407279968,0.9271045923233032,0.9626864194869996,0.9280573129653932,0.9299620389938354,0.869092583656311,0.8736085693041483,0.951607366402944,0.7763019998868307,0.9080848296483358,0.07799879709879565,0.13178282976150513
cjyzjzssvd8pq0838f4nolj5l,0.8252230882644653,0.7024508714675903,0.8272436857223511,0.7053841352462769,0.7798430323600769,0.6391333937644958,0.8356685042381287,0.7177238464355469,0.8387635946273804,0.7223021388053894,0.8071997165679932,0.6767266392707825,0.8107699354489645,0.8272106051445007,0.6823228001594543,0.7055842081705729,0.01644066969553626,0.023261408011118534
cjyzk8qieoboa0848ogj51wwm,0.8401892781257629,0.7244192957878113,0.794440746307373,0.6589810848236084,0.8746866583824158,0.77728271484375,0.971100091934204,0.9438236355781556,0.9721700549125672,0.94584721326828,0.9790300130844116,0.9589213728904724,0.8364388942718506,0.9741000533103943,0.7202276984850565,0.9495307405789694,0.1376611590385437,0.22930304209391283
cjyzkmjy8evns070165gf9dmq,0.913214147090912,0.8402889966964722,0.9142221808433532,0.8419974446296692,0.9043636918067932,0.8254232406616211,0.9618907570838928,0.9265795350074768,0.9250629544258118,0.8605740666389465,0.9431180953979492,0.8923590779304504,0.9106000065803528,0.9433572689692179,0.8359032273292542,0.8931708931922913,0.032757262388865116,0.05726766586303711
cjyzkpsbjdsjq07211dfi4sru,0.9452568292617798,0.8961962461471558,0.9360430240631104,0.8797752857208252,0.9594152569770812,0.921996295452118,0.9350214004516602,0.8779720067977905,0.9465909004211426,0.8985975980758667,0.9236430525779724,0.8581196665763855,0.9469050367673238,0.935085117816925,0.8993226091066996,0.8782297571500143,-0.0118199189503988,-0.02109285195668531
cjyzl833ndne80838pzuq6ila,0.974601149559021,0.9504604935646056,0.9589181542396544,0.9210785031318665,0.9711255431175232,0.943871796131134,0.9717388153076172,0.9450311064720154,0.9695210456848145,0.9408450722694396,0.9690195322036744,0.9399009943008424,0.9682149489720663,0.9700931310653687,0.9384702642758688,0.9419257243474325,0.0018781820933023718,0.0034554600715637207
cjyzlw7f9faqr070129au64sq,0.9157533645629884,0.8445987701416016,0.9151164293289183,0.8435158133506775,0.928647518157959,0.8667991757392883,0.9331651926040648,0.8747044801712036,0.936825156211853,0.8811581134796143,0.9350318312644958,0.8779904246330261,0.919839104016622,0.9350073933601379,0.8516379197438558,0.8779510060946146,0.015168289343515995,0.026313086350758796
cjyztzaqtrv430848l8xgcerw,0.9120569825172424,0.8383315801620483,0.9179227948188782,0.8482969403266907,0.9222214221954346,0.8556686639785767,0.9576250910758972,0.9186954498291016,0.9499203562736512,0.9046174883842468,0.9555423259735109,0.9148693084716796,0.9174003998438517,0.9543625911076864,0.8474323948224386,0.912727415561676,0.03696219126383471,0.06529502073923743
cjyzu3reghjya0794w7pwoi50,0.9150501489639282,0.8434032201766968,0.9058865904808044,0.8279641270637512,0.907328724861145,0.8303766250610352,0.937657356262207,0.882631778717041,0.9281045794487,0.8658536672592163,0.9104571342468262,0.8356322050094604,0.9094218214352926,0.9254063566525778,0.8339146574338278,0.8613725503285726,0.015984535217285156,0.027457892894744873
cjyzu9th0qt4r0a46pyl4zik0,0.0728259310126304,0.0377889759838581,0.4416753053665161,0.2834295928478241,0.8500832915306091,0.7392563819885254,0.8633571863174438,0.7595677375793457,0.8952292203903198,0.810330331325531,0.8597820997238159,0.7540507316589355,0.4548615093032519,0.8727895021438599,0.3534916502734025,0.7746496001879374,0.41792799284060794,0.42115794991453487
cjyzufihqquiw0a46jatrbwln,0.9321460127830504,0.8729152679443359,0.8221030831336975,0.6979414820671082,0.8203219175338745,0.695377767086029,0.956599771976471,0.9168100357055664,0.9626337885856628,0.9279595017433168,0.95490700006485,0.9137052297592164,0.8581903378168741,0.9580468535423279,0.7554115056991577,0.9194915890693665,0.09985651572545373,0.16408008337020874
cjyzuio1qgh040763k56deohv,0.9431314468383788,0.8923829197883606,0.9379361271858216,0.8831258416175842,0.6926829218864441,0.5298507213592529,0.8921465873718262,0.8052930235862732,0.9067044854164124,0.8293315768241882,0.8780487775802612,0.782608687877655,0.8579168319702148,0.8922999501228333,0.7684531609217325,0.8057444294293722,0.03438311815261841,0.03729126850763964
